NO_UF,SG_UF,CO_UF,nome_municipio,id_municipio,nome_mesorregiao,id_mesorregiao,nome_escola,id_escola,dependencia,localizacao,funcionamento,sede,alocacao,ocupacao,endereco,telefone
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA DE ENSINO FUNDAMENTAL JOAO DO NASCIMENTO SILVA,27051765,3,1,1,,1,1,"RUA ANTONIO ESTEVAO DA SILVA, 583, , JARDIM ESPERANCA, 57307600",999451596
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA DE ENSINO FUNDAMENTAL JOSE JARBAS SILVERIO LUCIO,27051773,3,1,1,,1,1,"RUA JULIO RAFAEL, S/N, EDIFICIO, CANAFISTULA, 57302190",999606825
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE FORMACAO DE PROFISSIONAIS DA EDUCACAO E DE ATENDIMENTO AS PESSOAS COM SURDEZ - CAS,27052753,3,1,1,,0,,"RUA FLORACY DA SILVA BARROS, 288, , ALTO DO CRUZEIRO, 57300010",999494466
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA DE ENSINO FUNDAMENTAL PROFESSORA MARIA PASTOURA DE MELO,27052869,3,2,1,,1,1,"POVOADO PAU DARCO, S/N, ENTRADA DA TAQUARA, ZONA RURAL, 57319990",994258051
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL MARIA DE LOURDES PEREIRA CAVALCANTE,27053652,3,1,1,,1,1,"RUA OSMAN CAVALCANTE, S / N, , VERDES CAMPOS, 57303094",996108335
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL ERIC JONES BATISTA DOS SANTOS,27053679,3,1,1,,1,1,"RUA JOSE JAIME ALVES DOS SANTOS, 170, , CANAFISTULA, 57302175",996006027
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR JOSE CLEBSON DOS SANTOS,27054055,3,1,1,,1,1,"RUA JOSEFA GERONIMO DE OLIVEIRA, S/N, , SENADOR ARNON DE MELO, 57315744",987538175
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA DE ENSINO FUNDAMENTAL CARMEM YOLANDA ALVES FERREIRA,27054926,3,1,1,,1,1,"AVENIDA JOSE ALVES DA SILVA, S/N, , BOM SUCESSO, 57305860",996025122
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO EDUCACIONAL INFANTAL PROFESSORA JOANA EMILIANA DE OLIVEIRA,27055981,3,1,1,,1,1,"AVENIDA NOSSA SENHORA DAS GRACAS, S/N, , BATINGAS, 57317506",996600679
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL MARIA OLGA TAVARES BARBOSA,27055990,3,1,1,,1,1,"RUA AMELIA NUNES CORREIA, , , BOM SUCESSO, 57308720",995565166
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL NOSSA SENHORA APARECIDA,27056007,3,1,1,,1,1,"RODOVIA AL-115, S/N, RES N S APAREC, BOM SUCESSO, 57309005",996639855
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL PROFESSORA ALIETE SILVA BISPO,27056015,3,1,1,,1,1,"RODOVIA AL-115, S/N, RES AGRESTE, BOM SUCESSO, 57309005",996600679
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA DE ENSINO FUNDAMENTAL BENJAMIN FELISBERTO DA SILVA,27218600,3,2,1,,1,1,"FAZENDA 31 DE MARCO, SN, SITIO GRUTA DAGUA, ZONA RURAL, 57300970",999459957
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA DE ENSINO FUNDAMENTAL SUELY DE ALMEIDA LIMA,27219682,3,1,1,,1,2,"R DA SAUDADE, 60, , JR TROPICAL, 57316030",996002345
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL ANDRE LUIZ,27222390,3,1,1,,1,3,"RUA MANE GARRINCHA, 359, , MANOEL TELES, 57305060",996287272
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL PONTES DE MIRANDA,27222977,3,1,1,,1,1,"RUA LINO ROBERTO, S/N, , SANTA EDWIGES, 57310320",
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL CAMARA JUNIOR,27223043,3,1,1,,1,2,"RUA SARGENTO FABIO ROBERTO ALBUQUERQUE QUEIROZ, 120, , NOVO HORIZONTE, 57312750",999804589
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL MARIA TEREZA AUTO TEOFILO,27223051,3,1,1,,1,3,"RUA DO SOL, SN, , CENTRO, 57300210",996331547
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL MARIA BERGMAN,27223566,3,1,1,,1,2,"RUA PEDRO ROMUALDO, 809, , BAIXA GRANDE, 57307140",999361215
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL MEU LAR,27223574,3,1,2,,,,"RUA SAMARITANA, 539, , CAITITUS, 57311185",998271133
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL BOA VISTA,27223582,3,1,1,,1,1,"AV JOAO SATURNINO DE ALMEIDA, S/N, , BOA VISTA, 57303265",99926490
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL EURIDES CORREIA,27223590,3,1,1,,1,1,"RUA SAO DOMINGOS, SN, , CAVACO, 57306470",96069782
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL LAR DA ESPERANCA,27223604,3,1,1,,1,2,"RUA TAQUARANA, 0, , MANOEL TELES, 57305160",999725412
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL SANTO ANTONIO,27223612,3,2,1,,1,1,"RUA ANTONIO JUVINO, S/N, , VILA CANAA, 57318750",999445370
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL COMUNITARIA POCAO,27223620,3,2,1,,1,1,"SITIO POCAO, , , RURAL, 57300970",99246892
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL VICENTE BARBOSA DE MAGALHAES,27223647,3,2,1,,1,1,"VILA SAO FRANCISCO, S/N, CASA, RURAL, 57300970",996129423
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL JOAO JESUINO,27223655,3,2,1,,1,1,"LOCALIDADE, SN, , ZONA RURAL, 57318100",999450199
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL JOAO LUCIO DA SILVA,27223663,3,1,1,,1,1,"RUA JANY CAMELO LIMA, 163, ZONA URBANA, PLANALTO, 57308310",99921007
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL JOSE PEDRO BENTO,27223671,3,2,1,,1,1,"VILA PAU DARCO, SN, , ZONA RURAL, 57319990",996890109
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL NOSSA SENHORA DO PERPETUO SOCORRO,27223680,3,2,1,,1,1,"RUA SAO JOAO, S/N, VILA BANANEIRAS, ZONA RURAL, 57318450",96306892
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA DE ENSINO FUNDAMENTAL LOJA MACONICA PERFEITA UNIAOII,27223710,3,1,1,,1,3,"R JOSE CLOVIS RESENDE DE BARROS, 315, , NOVO HORIZONTE, 57312530",981891431
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL DOM CONSTANTINO LUERS,27224554,3,2,1,,1,2,"POVOADO MANGABEIRAS QUADRA F, 100, , ZONA RURAL, 57315100",999925582
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL ZELIA BARBOSA ROCHA,27224651,3,1,1,,1,1,"RUA DJALMA MATHEUS SANTANA, S/N, CEI, NOVA ESPERANCA, 57316305",996004537
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL PONTES DE MIRANDA,27225666,3,1,1,,1,1,"RUA LINO ROBERTO, SN, , SANTA EDWIGES, 57310320",991774824
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL JOANA SANTANA LEITE,27225810,3,1,1,,1,1,"RUA BOA SORTE, 42, , PRIMAVERA, 57304200",96558603
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA ESTADUAL DE EM INTEGRAL INTEGRADO A EDUC PROFISSIONAL PROFª IZAURA ANTONIA DE LISBOA,27226158,2,1,1,,1,1,"RUA ANTONIO MARROQUIM, SN, , BAIXAO, 57305570",999715870
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL GERALDO SILVA,27226875,3,1,1,,1,1,"RUA TERTULIANO BARBOSA LEITE, 15, , CANAFISTULA, 57302160",99642942
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL PROFESSOR BENILDO BARBOSA MEDEIROS,27239209,3,1,1,,1,1,"RUA ENG CAMILO COLLIER, SN, , PRIMAVERA, 57304240",999520624
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,ESCOLA DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL JOSE URSULINO MALAQUIAS,27239403,3,1,1,,1,2,"AVENIDA MIGUEL CORREIA AMORIM, 998, , BAIXAO, 57305495",999699066
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE EDUCACAO INFANTIL SEBASTIANA BEZERRA GUIMARAES,27239802,3,2,1,,1,3,"POV MANGABEIRA, S/N, , RURAL, 57300970",999419430
Alagoas,AL,27,Arapiraca,2700300,Agreste Alagoano,2,CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO CAEE,27241602,3,1,1,,1,3,"RUA FLORACY DA SILVA BARROS, 288, ANTIGO IESC, ALTO DO CRUZEIRO, 57312500",999671561
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,CRECHE SEMENTES DO AMANHA,27025667,3,1,1,,1,1,"LOTEAMENTO SANTAINES, SN, , JOSE PAULINO, 57690000",32994442
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAO CORDEIRO DE SOUZA JUNIOR,27025675,3,2,1,,1,1,"RUA JOAO EVANGELISTA TENORIO, SN, ZONA RURAL, POVOADO OURICURI, 57690000",996416295
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA DE ENSINO FUNDAMENTAL ANTONIO AMANCIO DE MELO BASTOS,27025683,3,1,1,,1,1,"RUA LOURIVAL MELO, SN, LOT. SANTA INES, JOSE PAULNO, 57690000",991400663
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA DE 1º GRAU DR EMILIO DE MAIA,27025691,3,2,1,,1,1,"AVENIDA PARAIBA, S/N, , NOVA OLINDA, 57690000",991168946
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL FRANCISCO DE ALBUQUERQUE PONTES,27025730,3,2,1,,1,1,"POVOADO SANTO ANTONIO, S/N, , ZONA RURAL, 57690000",991601385
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA DE 1º GRAU ANTONIO VIEIRA DA COSTA,27026060,3,1,1,,1,1,"RESIDENCIAL MIRANTE DE ATALAIA, , , ALTO DO CRUZEIRO, 57690000",99739058
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA SAO PEDRO,27026108,3,2,1,,1,1,"ASSENTAMENTO SAO PEDRO, , , ZONA RURAL, 57690000",
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,GRUPO ESCOLAR CICERO CABRAL TOLEDO,27026124,3,2,1,,1,1,"RUA DA FRENTE, S/N, POVOADO JENIPAPEIRO, JENIPAPEIRO, 57690000",991102857
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,CRECHE ESCOLA DOMINGOS JORGE VELHO,27026132,3,1,2,,,,"RUA DA MATRIZ, , , , 57690000",32641914
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL DR DOMINGOS CORREIA,27026140,3,2,1,,1,1,"POVOADO BOCA DA MATA, , , ZONA RURAL, 57690000",993747536
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA JOAQUIM FORTUNATO BITENCOURT FILHO,27026191,3,1,1,,1,1,"RUA PEDRO LINS RAPOSO, S/N, , JOSE PAULINO, 57690000",993419650
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LUCIO FIDELIS DE MOURA,27026221,3,2,1,,1,1,"POVOADO PORONGABA, S/N, , , 57690000",996733021
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL PADRE MEDEIROS NETO,27026230,3,2,1,,1,1,"POVOADO OLHOS DAGUA, S/N, , ZONA RURAL, 57690000",991260343
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL JACINTO OLIVEIRA,27026280,3,2,1,,1,1,"POVOADO CHA DE JAQUEIRA, , , , 57690000",
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA ESTADUAL FLORIANO PEIXOTO,27026337,2,1,1,,1,1,"RUA MARECHAL DEODORO, 70, PREDIO, CENTRO, 57690000",32641194
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL JOSE MARTINS DE ALMEIDA,27026353,3,2,1,,1,1,"RUA 15 DE NOVEMBRO, 843, DISTRITO BRANCA, ZONA RURAL, 57690000",993705871
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL ADILIA VIEIRA DA COSTA,27047938,3,2,1,,1,1,"POVOADO SAPUCAIA, , , , 57690000",
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,CENTRO EDUCACIONAL INFANTIL PROF GELIO MALHEIROS DE MIRANDA CABRAL,27047946,3,1,1,,1,1,"VILA JOSE PAULINO, , , , 57690000",991522126
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,CIRANDA INFANTIL DORCELINA FOLADOR,27047954,3,2,1,,1,3,"ASSENTAMENTO MILTON SANTOS, SN, POVOADO OURICURI, ZONA RURAL, 57690000",996715547
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA LUIZA TENORIO DA SILVA - DONA LUIZINHA,27054225,3,1,1,,1,1,"CONJUNTO DEUS E FIEL, S/N, , JOSE PAULINO, 57690000",993363822
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,CMEI HELENA DE ALBUQUERQUE PONTES RODRIGUES,27054985,3,2,1,,1,1,"POVOADO OLHOS DA AGUA, S/N, ZONA RURAL, ZONA RURAL, 57690000",994343819
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL CEL SABINO DE OLIVEIRA,27216020,3,2,2,,,,"FAZENDA SAO LUIZ, , , , 57690000",32994442
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL SUZANA CRAVEIRO COSTA DE MEDEIROS,27220125,3,2,1,,1,1,"RUA DA POEIRA, , CONJ. DEUS E FIEL, POV. BITTENCOURT, 57690000",32641919
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL ASSENTAMENTO BOA FE,27221997,3,2,1,,1,1,"ASSENTAMENTO BOA FE, SN, , , 57690000",996927093
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,CRECHE DONILIA PEREIRA ACIOLI,27222004,3,2,1,,1,1,"DISTRITO BRANCA DE ATALAIA, SN, RUA 15 DE NOVEMBRO, DISTRITO BRANCA, 57690000",988810548
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL ASSENTAMENTO FLOR DA SERRA,27222020,3,2,1,,1,1,"ASSENTAMENTO FLOR DA SERRA, , , , 57690000",
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL ASSENTAMENTO BRASILEIRO,27222985,3,2,1,,1,3,"ASSENTAMENTO BRASILEIRO, , , , 57690000",32994442
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL DR JOAO CARLOS,27224163,3,2,1,,1,1,"RUA DUQUE DE CAXIAS, S/N, , DISTRITO BRANCA DE ATALAIA, 57690000",
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL PEDRO FRANCISCO MOURA,27225763,3,2,1,,1,2,"ASSENTAMENTO SONHO DE ROSE, SN, , ZONA RURAL, 57690000",
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ASSOC DOS MOR MIRANDA CRUZEIRO CRECHE CECI MELO,27227103,3,1,1,,1,1,"EUSTAQUIO TOLEDO, S/N, , ALTO DO CRUZEIRO, 57690000",991546932
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,CRECHE SITIO DO PICA-PAU AMARELO,27268004,3,2,1,,1,2,"POVOADO SANTO ANTONIO, S/N, , ZONA RURAL, 57690000",991262495
Alagoas,AL,27,Atalaia,2700409,Leste Alagoano,3,ESCOLA MUNICIPAL JABES FRANCISCO DA SILVA,27341011,3,1,1,,1,3,"RUA MARECHAL DEODORO DA FONSECA, S/N, , CENTRO, 57690000",
Alagoas,AL,27,Barra de Santo Antônio,2700508,Leste Alagoano,3,ESCOLA MARIA DOLORES GUEDES,27032000,3,2,1,,1,1,"FAZENDA SANTA ROSA - ZONA RURAL, SN, , , 57925000",993878948
Alagoas,AL,27,Barra de Santo Antônio,2700508,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MAJOR NELSON AUGUSTO DO NASCIMENTO,27033970,3,2,1,,1,1,"AL 101 NORTE, SN, , POVOADO SANTA LUZIA, 57925000",982291457
Alagoas,AL,27,Barra de Santo Antônio,2700508,Leste Alagoano,3,ESCOLA MUL DE ENS FUND MANOEL M DE CARVALHO,27033988,3,1,1,,1,1,"TRAVESSA RITA DA SILVA, 37, , ALTO DA BOA VISTA, 57925000",32911731
Alagoas,AL,27,Barra de Santo Antônio,2700508,Leste Alagoano,3,GRUPO ESCOLAR MUNICIPAL ANA JOAQUINA DE MENDONCA,27033996,3,1,1,,1,1,"AVENIDA PEDRO CAVALCANTE, 588, , CENTRO, 57925000",32911505
Alagoas,AL,27,Barra de Santo Antônio,2700508,Leste Alagoano,3,E E PROFº SEBASTIAO FELISBERTO DE CARVALHO,27034003,2,1,1,,1,1,"AVENIDA CECILIA CANDIDA DA SILVA, 246, 10 GERE, ILHA DA CROA, 57925000",32912475
Alagoas,AL,27,Barra de Santo Antônio,2700508,Leste Alagoano,3,GRUPO ESCOLAR MUL ANTONIO ALVES DE ARAUJO,27034011,3,2,1,,1,1,"FAZENDA SOSSEGO, S/Nº, ZONA RURAL, ZONA RURAL, 57925000",991176772
Alagoas,AL,27,Barra de Santo Antônio,2700508,Leste Alagoano,3,GRUPO ESCOLAR EDJACKSON LEOCADIO DOS SANTOS,27034038,3,1,1,,1,1,"RUA AMARO BARROS DA SILVA, S/N, , CENTRO, 57925000",993231495
Alagoas,AL,27,Barra de Santo Antônio,2700508,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL 7 DE SETEMBRO,27034054,3,1,1,,1,1,"AVENIDA CECILIA CANDIDA DA SILVA, 296, , ILHA DA CROA, 57925000",
Alagoas,AL,27,Barra de Santo Antônio,2700508,Leste Alagoano,3,CENTRO MUNICIPAL DE EDUCACAO INFANTIL VERA LUCIA CHAGAS DOS SANTOS,27052168,3,2,1,,1,1,"CONJUNTO ERNESTO CARLOS CORREIA MARANHAO, S/N, , ZONA RURAL, 57925000",991604508
Alagoas,AL,27,Barra de Santo Antônio,2700508,Leste Alagoano,3,CRECHE RUME FARIAS,27221393,3,1,1,,1,2,"TRAVESSA CARLOS AUGUSTO, SN, , ILHA DA CROA, 57925000",991604508
Alagoas,AL,27,Barra de Santo Antônio,2700508,Leste Alagoano,3,ESCOLA MUNICIPAL BENEDITO CASADO DOS SANTOS,27226492,3,2,1,,1,1,"CONJUNTO RESIDENCIAL SEVERINO C. C. MARANHAO, S/Nº, , ZONA RURAL, 57925000",987455375
Alagoas,AL,27,Barra de Santo Antônio,2700508,Leste Alagoano,3,ESCOLA MUNICIPAL EDSON LEOCADIO DOS SANTOS,27230058,3,2,1,,1,1,"RUA JOSE GALDINO DA SILVA, SN, , POVOADO SANTA LUZIA, 57925000",999053696
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,ESCOLA ESTADUAL MISAEL GONCALVES FERREIRA,27034070,2,1,1,,1,1,"RUA GOVERNADOR DIVALDO SURUAGY, SN, EM FRETE ANDRADAO, CENTRO, 57180000",
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFª MARINALVA G FERREIRA DA SILVA,27034100,3,1,1,,1,1,"RUA FRANCISCO JOSE P.M.CARVALHO, S/N, , BARRA MAR, 57180000",32723148
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE VIEIRA DE ANDRADE,27034127,3,1,1,,1,1,"RUA JOAO MAMEDE, SN, , NIQUIM, 57180000",32723152
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA MEDEA CAVALCANTI DE ALBUQUERQUE,27034135,3,1,1,,1,1,"RUA JOSE VIEIRA DE ANDRADE, SN, , CENTRO, 57180000",32721605
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,CENTRO MUNICIPAL DE EDUCACAO INFANTIL LEONITA VIEIRA CAVALCANTE MELLO,27034143,3,1,1,,1,2,"RUA SALVADOR APRATO, SN, , CENTRO, 57180000",32721815
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,CENTRO MUNICIPAL DE EDUCACAO INFANTIL RUBINETE MARQUES DA SILVA,27034151,3,1,1,,1,1,"RUA DOIS DE AGOSTO, SN, ALTO DE SAO MARCOS, ALTO DE SAO MARCOS, 57180000",993813964
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,CMEI PROFESSORA MARIA ISABEL DE ANDRADE LOPES,27034160,3,2,1,,1,1,"FAZENDA SAO SEBASTIAO, SN, , ZONA RURAL, 57180000",32721291
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA LEONOR WENDBORN IAFELICE,27049221,3,2,2,,,,"POVOADO PALATEIA, SN, , ZONA RURAL, 57180000",32723084
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,CMEI LEONOR WENDENBORG IAFELICE,27049230,3,2,1,,1,1,"POVOADO PALATEIA, SN, ZONA RURAL, ZONA RURAL, 57180000",987285392
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA FLORA SOARES DE ARAUJO,27051595,3,1,1,,1,1,"RUA ERONILDES SALDANHA, S/N, , PRAIA DAS CONCHAS, 57180000",32721605
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,CENTRO DE ATENDIMENTO EDUCACIONAL AS PESSOAS COM NECESSIDADES ESPECIAIS,27051943,3,1,2,,,,"RUA JOAO MAMEDE, , NIQUIM, CENTRO, 57180000",32721605
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA FRANCELINA MARIA DA CONCEICAO DE LIRA,27052842,3,1,1,,1,1,"LOTEAMENTO ALTO DA BARRA, S/N, , ALTO DA BARRA, 57180000",
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA JOSILENE SILVA MARTINIANO,27053555,3,1,1,,1,2,"RUA PROJETADA, 4, LOTEAMENTO TIMBIRAS, CENTRO, 57180000",991980920
Alagoas,AL,27,Barra de São Miguel,2700607,Leste Alagoano,3,CMEI PROFESSORA MARIA JOSE DOS ANJOS,27054098,3,1,1,,1,2,"AV MOEMA CAVALCANTE BASTOS, SN, , BARRA MAR, 57180000",994053359
Alagoas,AL,27,Batalha,2700706,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA ALFREDO ANGELO SOBRINHO,27009211,3,2,1,,1,1,"POVOADO PIRANHAS, , , , 57420000",35311628
Alagoas,AL,27,Batalha,2700706,Sertão Alagoano,1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LEDA CLEIA PITA MADEIRO,27009220,3,1,1,,1,1,"RUA BELO MONTE, , , , 57420000",
Alagoas,AL,27,Batalha,2700706,Sertão Alagoano,1,ESCOLA MUL DE EDUC BAS MARIA NICACIA AMORIM,27009238,3,1,1,,1,1,"COHAB, , , , 57420000",
Alagoas,AL,27,Batalha,2700706,Sertão Alagoano,1,ESCOLA MUL DE EDUC BAS JOSE PEDRO LEITE DA SILVA,27009254,3,2,1,,1,1,"POV. CAJA DOS NEGROS, , , ZONA RURAL, 57420000",
Alagoas,AL,27,Batalha,2700706,Sertão Alagoano,1,ESCOLA MUL DE ENS FUND JOSE DOMINGOS MONTEIRO,27009262,3,2,1,,1,1,"POV. PAU-FERRO, , , , 57420000",35311628
Alagoas,AL,27,Batalha,2700706,Sertão Alagoano,1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANTONIO RODRIGUES DE MELO,27009270,3,1,1,,1,1,"RUA ANTONIO RODRIGUES DE MELO, 196, , CENTRO, 57420000",35311771
Alagoas,AL,27,Batalha,2700706,Sertão Alagoano,1,ESCOLA MUL DE EDUC BAS JONAS HONORIO BARBOSA,27009289,3,2,1,,1,1,"POV CAPIVARA, , , , 57420000",
Alagoas,AL,27,Batalha,2700706,Sertão Alagoano,1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EDITE MACARIO DE MELO,27009297,3,1,1,,1,1,"RUA ANTONIO RODRIGUES DE MELO, 148, AO LADO DO HOSPITAL, CENTRO, 57420000",35311532
Alagoas,AL,27,Batalha,2700706,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE RODRIGUES DE OLIVEIRA,27009319,3,2,1,,1,1,"POVOADO MAMOEIRO, , , , 57420000",
